Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.2.2-10.0.2.15-80-58284-6,10.0.2.2,80,10.0.2.15,58284,6,16/08/2021 07:14:57 PM,1951,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1025.1153254741157,1951.0,0.0,1951.0,1951.0,0,0,0,0,0,1951.0,1951.0,0.0,1951.0,1951.0,0,0,0,0,0,64,0.0,1025.1153254741157,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58102-6,10.0.2.15,58102,10.0.2.2,80,6,16/08/2021 07:07:20 PM,20460,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,55669.59921798632,391.00684261974584,2922.857142857143,2642.11073629724,8784.0,979.0,15617.0,5205.666666666667,6494.748519637487,12684.0,979.0,16555.0,5518.333333333333,3419.1514054416093,8784.0,1964.0,0,0,0,0,128,144,195.50342130987292,195.50342130987292,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58204-6,10.0.2.2,80,10.0.2.15,58204,6,16/08/2021 07:11:36 PM,1918,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1042.752867570386,1918.0,0.0,1918.0,1918.0,0,0,0,0,0,1918.0,1918.0,0.0,1918.0,1918.0,0,0,0,0,0,64,0.0,1042.752867570386,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58246-6,10.0.2.2,80,10.0.2.15,58246,6,16/08/2021 07:13:22 PM,1952,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1024.5901639344263,1952.0,0.0,1952.0,1952.0,0,0,0,0,0,1952.0,1952.0,0.0,1952.0,1952.0,0,0,0,0,0,64,0.0,1024.5901639344263,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58096-6,10.0.2.2,80,10.0.2.15,58096,6,16/08/2021 07:07:05 PM,1951,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1025.1153254741157,1951.0,0.0,1951.0,1951.0,0,0,0,0,0,1951.0,1951.0,0.0,1951.0,1951.0,0,0,0,0,0,64,0.0,1025.1153254741157,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58110-6,10.0.2.2,80,10.0.2.15,58110,6,16/08/2021 07:07:40 PM,2924,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,683.9945280437756,2924.0,0.0,2924.0,2924.0,0,0,0,0,0,2924.0,2924.0,0.0,2924.0,2924.0,0,0,0,0,0,64,0.0,683.9945280437756,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58280-6,10.0.2.2,80,10.0.2.15,58280,6,16/08/2021 07:14:47 PM,1975,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1012.6582278481012,1975.0,0.0,1975.0,1975.0,0,0,0,0,0,1975.0,1975.0,0.0,1975.0,1975.0,0,0,0,0,0,64,0.0,1012.6582278481012,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58118-6,10.0.2.2,80,10.0.2.15,58118,6,16/08/2021 07:08:00 PM,976,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2049.1803278688526,976.0,0.0,976.0,976.0,0,0,0,0,0,976.0,976.0,0.0,976.0,976.0,0,0,0,0,0,64,0.0,2049.1803278688526,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58152-6,10.0.2.2,80,10.0.2.15,58152,6,16/08/2021 07:09:26 PM,1952,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1024.5901639344263,1952.0,0.0,1952.0,1952.0,0,0,0,0,0,1952.0,1952.0,0.0,1952.0,1952.0,0,0,0,0,0,64,0.0,1024.5901639344263,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58194-6,10.0.2.2,80,10.0.2.15,58194,6,16/08/2021 07:11:11 PM,2929,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,682.8269033799932,2929.0,0.0,2929.0,2929.0,0,0,0,0,0,2929.0,2929.0,0.0,2929.0,2929.0,0,0,0,0,0,64,0.0,682.8269033799932,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58104-6,10.0.2.15,58104,10.0.2.2,80,6,16/08/2021 07:07:25 PM,16594,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,68639.26720501385,482.10196456550557,2370.5714285714284,2920.585891971156,8785.0,0.0,12689.0,4229.666666666667,6499.10396388097,11713.0,0.0,13666.0,4555.333333333334,3695.296514940761,8785.0,1953.0,0,0,0,0,128,144,241.05098228275278,241.05098228275278,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58114-6,10.0.2.2,80,10.0.2.15,58114,6,16/08/2021 07:07:50 PM,1954,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1023.5414534288639,1954.0,0.0,1954.0,1954.0,0,0,0,0,0,1954.0,1954.0,0.0,1954.0,1954.0,0,0,0,0,0,64,0.0,1023.5414534288639,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58156-6,10.0.2.2,80,10.0.2.15,58156,6,16/08/2021 07:09:36 PM,1952,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1024.5901639344263,1952.0,0.0,1952.0,1952.0,0,0,0,0,0,1952.0,1952.0,0.0,1952.0,1952.0,0,0,0,0,0,64,0.0,1024.5901639344263,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58198-6,10.0.2.2,80,10.0.2.15,58198,6,16/08/2021 07:11:21 PM,974,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2053.388090349076,974.0,0.0,974.0,974.0,0,0,0,0,0,974.0,974.0,0.0,974.0,974.0,0,0,0,0,0,64,0.0,2053.388090349076,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58254-6,10.0.2.2,80,10.0.2.15,58254,6,16/08/2021 07:13:42 PM,1954,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1023.5414534288639,1954.0,0.0,1954.0,1954.0,0,0,0,0,0,1954.0,1954.0,0.0,1954.0,1954.0,0,0,0,0,0,64,0.0,1023.5414534288639,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58250-6,10.0.2.2,80,10.0.2.15,58250,6,16/08/2021 07:13:32 PM,1949,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1026.167265264238,1949.0,0.0,1949.0,1949.0,0,0,0,0,0,1949.0,1949.0,0.0,1949.0,1949.0,0,0,0,0,0,64,0.0,1026.167265264238,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58106-6,10.0.2.15,58106,10.0.2.2,80,6,16/08/2021 07:07:30 PM,17567,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,64837.47936471794,455.3993282859908,2509.571428571429,3646.1580171070873,10737.0,975.0,15616.0,5205.333333333334,7325.420215477971,13664.0,976.0,14639.0,4879.666666666666,5165.4516098143185,10737.0,976.0,0,0,0,0,128,144,227.6996641429954,227.6996641429954,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.255-10.0.2.2-138-138-17,10.0.2.2,138,10.0.2.255,138,17,16/08/2021 07:11:22 PM,973,1,1,215.0,244.0,215.0,215.0,215.0,0.0,244.0,244.0,244.0,0.0,471736.8961973278,2055.498458376156,973.0,0.0,973.0,973.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1027.749229188078,1027.749229188078,215.0,244.0,234.33333333333334,16.743157806499145,280.3333333333333,0,0,0,0,0,0,0,0,1.0,351.5,215.0,244.0,0,0,0,0,0,0,1,215,1,244,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58088-6,10.0.2.2,80,10.0.2.15,58088,6,16/08/2021 07:06:45 PM,1952,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1024.5901639344263,1952.0,0.0,1952.0,1952.0,0,0,0,0,0,1952.0,1952.0,0.0,1952.0,1952.0,0,0,0,0,0,64,0.0,1024.5901639344263,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58216-6,10.0.2.2,80,10.0.2.15,58216,6,16/08/2021 07:12:06 PM,976,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2049.1803278688526,976.0,0.0,976.0,976.0,0,0,0,0,0,976.0,976.0,0.0,976.0,976.0,0,0,0,0,0,64,0.0,2049.1803278688526,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58084-6,10.0.2.2,80,10.0.2.15,58084,6,16/08/2021 07:06:35 PM,7807,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,256.1803509670808,7807.0,0.0,7807.0,7807.0,0,0,0,0,0,7807.0,7807.0,0.0,7807.0,7807.0,0,0,0,0,0,64,0.0,256.1803509670808,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58212-6,10.0.2.2,80,10.0.2.15,58212,6,16/08/2021 07:11:56 PM,1953,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1024.0655401945723,1953.0,0.0,1953.0,1953.0,0,0,0,0,0,1953.0,1953.0,0.0,1953.0,1953.0,0,0,0,0,0,64,0.0,1024.0655401945723,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58108-6,10.0.2.15,58108,10.0.2.2,80,6,16/08/2021 07:07:35 PM,16589,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,68659.95539212732,482.24727228886616,2369.857142857143,2512.7820855624964,7810.0,0.0,12655.0,4218.333333333333,6490.270590147481,11692.0,0.0,13664.0,4554.666666666667,2983.365940231492,7810.0,1951.0,0,0,0,0,128,144,241.12363614443308,241.12363614443308,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58258-6,10.0.2.2,80,10.0.2.15,58258,6,16/08/2021 07:13:52 PM,2927,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,683.293474547318,2927.0,0.0,2927.0,2927.0,0,0,0,0,0,2927.0,2927.0,0.0,2927.0,2927.0,0,0,0,0,0,64,0.0,683.293474547318,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58124-6,10.0.2.2,80,10.0.2.15,58124,6,16/08/2021 07:08:15 PM,976,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2049.1803278688526,976.0,0.0,976.0,976.0,0,0,0,0,0,976.0,976.0,0.0,976.0,976.0,0,0,0,0,0,64,0.0,2049.1803278688526,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58128-6,10.0.2.2,80,10.0.2.15,58128,6,16/08/2021 07:08:25 PM,1989,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1005.5304172951232,1989.0,0.0,1989.0,1989.0,0,0,0,0,0,1989.0,1989.0,0.0,1989.0,1989.0,0,0,0,0,0,64,0.0,1005.5304172951232,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58110-6,10.0.2.15,58110,10.0.2.2,80,6,16/08/2021 07:07:40 PM,16594,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,68639.26720501385,482.10196456550557,2370.5714285714284,2520.841120019458,7839.0,975.0,13666.0,4555.333333333333,6196.989295886619,11711.0,976.0,12721.0,4240.333333333333,3443.268408552161,7839.0,977.0,0,0,0,0,128,144,241.05098228275278,241.05098228275278,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58162-6,10.0.2.2,80,10.0.2.15,58162,6,16/08/2021 07:09:51 PM,1951,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1025.1153254741157,1951.0,0.0,1951.0,1951.0,0,0,0,0,0,1951.0,1951.0,0.0,1951.0,1951.0,0,0,0,0,0,64,0.0,1025.1153254741157,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58120-6,10.0.2.2,80,10.0.2.15,58120,6,16/08/2021 07:08:05 PM,1951,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1025.1153254741157,1951.0,0.0,1951.0,1951.0,0,0,0,0,0,1951.0,1951.0,0.0,1951.0,1951.0,0,0,0,0,0,64,0.0,1025.1153254741157,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58166-6,10.0.2.2,80,10.0.2.15,58166,6,16/08/2021 07:10:01 PM,1951,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1025.1153254741157,1951.0,0.0,1951.0,1951.0,0,0,0,0,0,1951.0,1951.0,0.0,1951.0,1951.0,0,0,0,0,0,64,0.0,1025.1153254741157,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58112-6,10.0.2.15,58112,10.0.2.2,80,6,16/08/2021 07:07:45 PM,23425,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,48623.265741728916,341.5154749199573,3346.4285714285716,2767.347518060261,7846.0,939.0,19520.0,6506.666666666666,4054.4525318880396,9722.0,1952.0,19520.0,6506.666666666667,4400.9172150056775,10737.0,1953.0,0,0,0,0,128,144,170.75773745997864,170.75773745997864,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58222-6,10.0.2.2,80,10.0.2.15,58222,6,16/08/2021 07:12:21 PM,1951,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1025.1153254741157,1951.0,0.0,1951.0,1951.0,0,0,0,0,0,1951.0,1951.0,0.0,1951.0,1951.0,0,0,0,0,0,64,0.0,1025.1153254741157,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58268-6,10.0.2.2,80,10.0.2.15,58268,6,16/08/2021 07:14:17 PM,1950,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1025.6410256410256,1950.0,0.0,1950.0,1950.0,0,0,0,0,0,1950.0,1950.0,0.0,1950.0,1950.0,0,0,0,0,0,64,0.0,1025.6410256410256,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58264-6,10.0.2.2,80,10.0.2.15,58264,6,16/08/2021 07:14:07 PM,1951,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1025.1153254741157,1951.0,0.0,1951.0,1951.0,0,0,0,0,0,1951.0,1951.0,0.0,1951.0,1951.0,0,0,0,0,0,64,0.0,1025.1153254741157,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58192-6,10.0.2.2,80,10.0.2.15,58192,6,16/08/2021 07:11:06 PM,2929,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,682.8269033799932,2929.0,0.0,2929.0,2929.0,0,0,0,0,0,2929.0,2929.0,0.0,2929.0,2929.0,0,0,0,0,0,64,0.0,682.8269033799932,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58260-6,10.0.2.2,80,10.0.2.15,58260,6,16/08/2021 07:13:57 PM,8781,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,227.76449151577268,8781.0,0.0,8781.0,8781.0,0,0,0,0,0,8781.0,8781.0,0.0,8781.0,8781.0,0,0,0,0,0,64,0.0,227.76449151577268,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58076-6,10.0.2.2,80,10.0.2.15,58076,6,16/08/2021 07:06:15 PM,987,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2026.3424518743668,987.0,0.0,987.0,987.0,0,0,0,0,0,987.0,987.0,0.0,987.0,987.0,0,0,0,0,0,64,0.0,2026.3424518743668,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58114-6,10.0.2.15,58114,10.0.2.2,80,6,16/08/2021 07:07:50 PM,15616,4,4,72.0,1067.0,72.0,0.0,18.0,36.0,1067.0,0.0,266.75,533.5,72938.01229508196,512.2950819672132,2230.8571428571427,2157.0938341953997,6820.0,0.0,12655.0,4218.333333333333,5700.833652487444,10704.0,0.0,11746.0,3915.333333333333,2922.1542281907937,6820.0,976.0,0,0,0,0,128,144,256.1475409836066,256.1475409836066,0.0,1067.0,126.55555555555556,353.46962780100046,124940.7777777778,0,1,0,0,0,0,0,0,1.0,142.375,18.0,266.75,0,0,0,0,0,0,4,72,4,1067,-1,91,1,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58072-6,10.0.2.2,80,10.0.2.15,58072,6,16/08/2021 07:06:05 PM,1953,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1024.0655401945723,1953.0,0.0,1953.0,1953.0,0,0,0,0,0,1953.0,1953.0,0.0,1953.0,1953.0,0,0,0,0,0,64,0.0,1024.0655401945723,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58226-6,10.0.2.2,80,10.0.2.15,58226,6,16/08/2021 07:12:31 PM,1950,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1025.6410256410256,1950.0,0.0,1950.0,1950.0,0,0,0,0,0,1950.0,1950.0,0.0,1950.0,1950.0,0,0,0,0,0,64,0.0,1025.6410256410256,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58090-6,10.0.2.2,80,10.0.2.15,58090,6,16/08/2021 07:06:50 PM,1006,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1988.0715705765408,1006.0,0.0,1006.0,1006.0,0,0,0,0,0,1006.0,1006.0,0.0,1006.0,1006.0,0,0,0,0,0,64,0.0,1988.0715705765408,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58136-6,10.0.2.2,80,10.0.2.15,58136,6,16/08/2021 07:08:45 PM,1929,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1036.8066355624676,1929.0,0.0,1929.0,1929.0,0,0,0,0,0,1929.0,1929.0,0.0,1929.0,1929.0,0,0,0,0,0,64,0.0,1036.8066355624676,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
10.0.2.2-10.0.2.15-80-58174-6,10.0.2.2,80,10.0.2.15,58174,6,16/08/2021 07:10:21 PM,2927,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,683.293474547318,2927.0,0.0,2927.0,2927.0,0,0,0,0,0,2927.0,2927.0,0.0,2927.0,2927.0,0,0,0,0,0,64,0.0,683.293474547318,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
